,name,id,username,followers_count,following_count,tweet_count,listed_count,ens,visited
3879,Blokculture.eth ᵍᵐ,1155054689244844033,blokculture,3491,3600,3074,0,Blokculture.eth,
3880,Dilip Das | dilip.eth,848600268807733250,ddasattack,1581,888,203,13,dilip.eth,
3881,Bashbarti.eth,1306078336100323328,bashbarti_eth,1308,1182,1545,12,Bashbarti.eth,
3882,NudeYogaGirl.eth,4624869681,NudeYogaGirl,39157,3630,32812,131,NudeYogaGirl.eth,
3883,danieljakobian.ethᵍᵐ,392226435,DanielJakobian,2584,1732,1689,50,danieljakobian.eth,
3884,michaelmauro.eth,190982658,_michaelmauro,5304,1321,676,29,michaelmauro.eth,
3885,"0xWildhare.eth🏴(🥦,🥦)(∞)",1205016057959927808,0xWildhare,808,2094,5587,18,0xWildhare.eth,
3886,TheGovernor.eth,1406042241962070016,thegovernoreth,4859,3637,720,43,TheGovernor.eth,
3887,garnierfructis.eth 🍌,1404976745795620865,cryptohimbo_,1475,1043,1979,18,garnierfructis.eth,
3888,⟟⋔⋔⏃ zedge.eth 🦇🔊,24544826,zedge_eth,2504,4458,13706,15,zedge.eth,
3889,DaybΞd.eth 🍌,1394859181073571846,DaybedNFT,4822,2884,4684,35,DaybΞd.eth,
3890,NFTPrincess.eth,1311270869306667015,princess_nft,10682,2969,2654,50,NFTPrincess.eth,
3891,AstroApe.eth,1392094286837993473,AstroApeETH,3399,2116,1658,25,AstroApe.eth,
3892,grantland.eth,857337679746187264,GrantlandOG,2738,4850,8365,28,grantland.eth,
3893,shadyjawn.eth 💎,56378064,shadyjawn,4294,4005,3763,22,shadyjawn.eth,
3894,NFTC.eth,544920227,NFT_Collective,3533,1271,2827,27,NFTC.eth,
3895,Daggydab.eth 🍌,2609278753,daggydab,3926,1705,309,16,Daggydab.eth,
3896,xeta.eth 🏰 ✨,1376376965368741894,XetaDcl,3926,1179,1909,32,xeta.eth,
3897,sinan.eth,3207082383,sinaneth,5080,748,1841,27,sinan.eth,
3898,Chuforreal.eth🍌,894474348756684800,chuforreal,2368,2388,1313,17,Chuforreal.eth,
3899,rob3rt.eth ᵍᵐ 🦇🔊,49570051,robhoehne,505,498,3723,22,rob3rt.eth,
3900,adb.eth,740682895178637312,anbrokk,740,2255,7458,11,adb.eth,
3901,jeffreypaine.eth,9650622,jpaine,9960,7665,26019,395,jeffreypaine.eth,
3902,DrBurry.eth,1377178161541050377,DrBurryNFT,3424,45,36,38,DrBurry.eth,
3903,jigster.eth,850693710882889728,JigsNFT,2175,4977,2039,7,jigster.eth,
3904,nettra.eth @art10studio 🦇 🔊,1369914119512555520,art10studio,1782,2125,6324,33,nettra.eth,
3905,"apely.eth (🧑‍🚀,🔫)",1389962027305783296,ApelyShilling,773,2325,4946,10,apely.eth,
3906,omri.eth,14263015,omri,2892,4034,2197,111,omri.eth,
3907,Pepethuglife.eth,277983568,NFThodler,2315,3290,12378,22,Pepethuglife.eth,
3908,debdooster.eth,1407034338575855635,tuffina2021,1589,4004,1333,10,debdooster.eth,
3909,xFloyd.eth ⌐◨-◨,989529414,0xFloyd,742,688,1091,23,xFloyd.eth,
3910,bas.eth,1050571690785169409,snekbas,2619,474,1180,30,bas.eth,
3911,ShotTopper.eth,1402376997830078470,ShotTopper,531,610,712,6,ShotTopper.eth,
3912,Kilroy.eth,1346244769341648897,0xKilroy,2960,3744,3004,28,Kilroy.eth,
3913,keltron.eth,479239744,keltron_,3947,687,456,28,keltron.eth,
3914,ruffryder.eth 😾👽,1328655742543523845,RyderrRuff,3738,3220,5060,8,ruffryder.eth,
3915,Kemba.eth,327720562,KembaNFT,550,610,478,8,Kemba.eth,
3916,twothree.eth ᵍᵐ,263731654,J_K_23,229,2264,4472,1,twothree.eth,
3917,James Pastan | jfp.eth,1345967170212270080,utility_maxi,3165,619,2116,47,jfp.eth,
3918,Mr.Suit.eth,1364256395990765574,MrMetaMask,11075,5155,6735,55,Mr.Suit.eth,
3919,marktroutman.eth👽🐈‍⬛,1100511256493125632,markatroutman,6381,5747,9890,48,marktroutman.eth,
3920,SithΞxposures.eth,1377270846356660225,sith_exposures,1859,1307,4967,11,SithΞxposures.eth,
3921,t0mmy.eth™ ✏,473672503,tommy_kayyy,4131,2493,39180,24,t0mmy.eth,
3922,wardn.eth 🌉🌌🌅,65581849,NickAwkWard,1317,985,16900,15,wardn.eth,
3923,beardsmith.ethᵍᵐ 🏴‍☠️👽,1416176913085837315,Beardsmith_NFT,3524,2356,14799,15,beardsmith.eth,
3924,yourfren.eth🐸,238210668,0xyourfren,2461,2809,3659,15,yourfren.eth,
3925,Andy.eth,1349077708010102785,Andy__eth,446,679,410,4,Andy.eth,
3926,tjo.eth,2740288019,0xTjo,5424,1311,13030,34,tjo.eth,
3927,REDCAP.eth,1394044838094458881,tonyredcap,1130,3747,1941,10,REDCAP.eth,
3928,RoscoΞ 🍌🐸😼| boredroscoe.eth | tez,1044357101152137217,5280ross,2412,4254,2050,13,boredroscoe.eth,
3929,"stewiethepro.eth (3, 3)",446540467,stewiethepro,2550,3533,1055,30,stewiethepro.eth,
3930,🏔 mtnman.eth 🏔,1405320287172788229,mtnman_eth,4168,2410,2755,46,mtnman.eth,
3931,rotate.eth 🔄,285614792,raise_exception,406,2073,897,10,rotate.eth,
3932,Chris | theManbearpig.eth 💛🏠,40669412,manbearpig0x,1461,1600,10894,19,theManbearpig.eth,
3933,tahsen.eth,2398180608,tahseensami95,1398,2373,3647,9,tahsen.eth,
3934,Harbz.eth,1199494182,xHarbz,1820,1763,59990,17,Harbz.eth,
3935,synthdaddy.eth,90661198,robtswthrayguns,261014,212181,69142,1058,synthdaddy.eth,
3936,omeletking.eth,1334566265189511174,GoodKarm4,50354,536,3018,24,omeletking.eth,
3937,3061.eth,1424368136887824387,3061Eth,606,541,9,11,3061.eth,
3938,Logasynth.eth,305948381,logasynth,3296,4957,4969,30,Logasynth.eth,
3939,HashR | Xland.eth,116595338,hwkevin,810,959,636,7,Xland.eth,
3940,Joshuad.eth,263017181,mynt_josh,3838,1322,10429,87,Joshuad.eth,
3941,brash.eth,1424113474217684993,brash_eth,2069,941,48,37,brash.eth,
3942,Slivereign.eth 🖤🍁,1392020516630761480,Slivereign,4121,1412,5856,36,Slivereign.eth,
3943,bathingbayc.eth,1399851396262891521,bathingbayc,5816,5111,2861,45,bathingbayc.eth,
3944,qfilmstv.eth,15814390,qfilmstv,7659,5559,30738,0,qfilmstv.eth,
3945,nogland.eth,969701850722156544,NoglandG,1692,1088,2966,35,nogland.eth,
3946,ChasWarden.eth 🍌,1393206996074172424,WardenChas,5307,4314,3107,38,ChasWarden.eth,
3947,nestorga.eth,1372996763347472388,nestorga,166,685,221,6,nestorga.eth,
3948,"emo.eth (😈,😇)",1394727382955610112,emo_eth,538,1159,542,16,emo.eth,
3949,karmacowboy.eth Ω 💊,1583937800,RasmusGroenning,6066,5656,8368,32,karmacowboy.eth,
3950,slowcowboy.eth,1413358089210785801,CowboySlow,3986,2864,234,39,slowcowboy.eth,
3951,SteveDampman.eth,31059030,stevedampman,5447,980,8677,52,SteveDampman.eth,
3952,photobycook.eth 🍁,2369320381,PhotobyCook,22058,18722,4519,65,photobycook.eth,
3953,ch🟢mper.eth,1324120956701413376,chompereth,2059,1025,929,30,mper.eth,
3954,ytopp.eth,1360845794069209102,ytopp_art,4526,5004,10184,47,ytopp.eth,
3955,Raiyan.eth⚡️,1296836478790762499,cyberstormz_,1420,600,647,14,Raiyan.eth,
3956,0xhammond.eth,1341158364886261762,0xHammond,1340,751,2512,11,0xhammond.eth,
3957,gettingsuited.eth ᵍᵐ,1379547089068249093,gettingsuited,394,600,2550,5,gettingsuited.eth,
3958,jdblacklung.eth,12644662,JeffDaly,1746,3771,14586,12,jdblacklung.eth,
3959,crypt0sherpa.eth🍌,491635113,crypto_sherpa,2186,2293,3088,12,crypt0sherpa.eth,
3960,Megthorpe.eth,1386952413735755782,Megthorpeart,5732,2230,9714,53,Megthorpe.eth,
3961,"steviep.eth (🆓,🆓)",1379058158904152068,steviepxyz,3816,4551,2119,60,steviep.eth,
3962,sulpha.eth,946236965481013248,sulphaxyz,1809,2187,444,16,sulpha.eth,
3963,ArtOfTheInfinite.eth,1139158563119652864,artoftheinfinte,2843,2668,3209,21,ArtOfTheInfinite.eth,
3964,JimLahey.dcl.eth 🧊,1388137970297982978,dclnamenft,1655,4825,7179,8,JimLahey.dcl.eth,
3965,phed.eth,756933175,PhedEU,2021,3901,2458,9,phed.eth,
3966,slatt.eth,19783137,0xslatt,6119,3563,68581,69,slatt.eth,
3967,"miguel faus.eth (🎥, 🎥)",478885535,miguelfaus,3528,2447,7725,36,faus.eth,
3968,BuyMoreNFTs.eth,472311862,buymoreNFTs,1541,4077,8214,14,BuyMoreNFTs.eth,
3969,"Galbraith.eth (3,3)",1085141,ricgalbraith,9229,1289,33065,151,Galbraith.eth,
3970,nolramism.eth,1386899728353439745,nolramism,2030,2899,7986,11,nolramism.eth,
3971,Tadmajor.eth {🧙‍♂️🧙‍♂️}💀,335673920,Tadmajor,751,923,1534,10,Tadmajor.eth,
3972,swiper.eth,1409376705639333892,swiper_eth,1514,1033,1467,14,swiper.eth,
3973,// (🌱jrobie.eth🌱) //,1378739796797980674,jrobiEth,899,1063,986,3,jrobie.eth,
3974,TrapG.eth,1886856258,Board_Ape,481,1424,1431,3,TrapG.eth,
3975,vexx.eth,2429319144,vexx_art,53808,689,5407,54,vexx.eth,
3976,GVG.eth,1252327401591357448,TheRealGVG,2921,3288,1713,25,GVG.eth,
3977,andrewgableart.eth,919417758,andrewgableart,1874,4078,4523,29,andrewgableart.eth,
3978,chrisdavila.eth,1215674582104825856,0xDavila,3164,2652,5773,22,chrisdavila.eth,
3979,snowypack.eth,1392985090611810309,snowypack,565,1582,1156,2,snowypack.eth,
3980,Rex416.eth,1409554989501063174,Rex416_NFT,8341,3883,1315,15,Rex416.eth,
3981,dropacid.eth BAYC #5905,1347703505935589377,dropacid8,6589,3737,3884,46,dropacid.eth,
3982,ngbshpend.eth,2488294064,NGBxShpend,4948,2447,83365,33,ngbshpend.eth,
3983,treefiddy.eth,2799302919,Mr_TREEFIDDY,244,632,121,0,treefiddy.eth,
3984,artSOFLY.eth,1375429816497897473,art_sofly,3310,4503,3010,28,artSOFLY.eth,
3985,NotWarren.eth 🤍,899374294723067905,notwarrenETH,4711,2175,18031,21,NotWarren.eth,
3986,metaMori.eth,1389345956433301506,metaMori_eth,8168,4235,16934,51,metaMori.eth,
3987,blue4k.eth,1389579368683421709,blue4k_,8574,2456,9963,41,blue4k.eth,
3988,RickOshay.eth,355926751,RickOshayNFT,3476,1589,440,26,RickOshay.eth,
3989,FARMER neilbodl.eth 🥃💀,147196345,neilbodl,2891,4806,4142,18,neilbodl.eth,
3990,juliancanderson.eth 🦇🔊,58103383,juliancanderson,1015,1051,6987,20,juliancanderson.eth,
3991,apewood.eth (∞),1416589411626663936,boredapewood,10513,1560,6903,36,apewood.eth,
3992,"Bored9702.eth(🤠,🍌)",1397710957162373120,Cryptoholic_Ape,4734,3419,5418,56,Bored9702.eth,
3993,sweetbread.eth,1414932530889904140,sweetbread_eth,1048,983,333,8,sweetbread.eth,
3994,EastCoastNFT.eth,2541925580,EastCoastNFT,7370,4502,18358,39,EastCoastNFT.eth,
3995,MaxwellX.eth 🦇🔊💵🏴,1414246063809064960,willmaxwellx,2583,4994,4490,23,MaxwellX.eth,
3996,Greekmeech.eth,771517312671313921,Greekmeech2,4503,3112,8925,18,Greekmeech.eth,
3997,markshaw.eth,14497001,markshaw,41239,9147,107896,1795,markshaw.eth,
3998,Daniel100.eth,1316779015777198088,daniel100eth,36761,4891,7344,208,Daniel100.eth,
3999,CoinOp . fvckbanks.eth,449307367,C0in0p,612,1693,461,4,fvckbanks.eth,
4000,Cryptannosaurus.eth,1410310760958500871,Cryptannosaurus,743,1303,770,6,Cryptannosaurus.eth,
4001,quaekr.eth 🦇🔊,938810011563778049,QUAEKR,954,4515,2574,9,quaekr.eth,
4002,Buffet | NFTBuffet.eth in closet 🪑,1367897431359164416,NFTBuffet,10810,3339,12313,52,NFTBuffet.eth,
4003,JPEGreg.ethᵍᵐ🍌🤠,1358256342050344962,JPEGreg,2805,3300,4885,17,JPEGreg.eth,
4004,TÉMA | temanfts.eth,1371720008636661762,TEMAnfts,2080,1864,7347,36,temanfts.eth,
4005,Giuseppe.eth🍌🦇🔊,3198250391,fbgdante,3874,2260,14839,25,Giuseppe.eth,
4006,Wxffles.eth 🍌🐱🌷,86977181,wxffles_eth,2493,2623,7823,21,Wxffles.eth,
4007,tommyava.eth | Tiger Backwoods,1329441212,TommyAvalanche,4087,4812,39776,24,tommyava.eth,
4008,damp0z.eth,1318818648379789312,damp0z,1916,4987,9296,14,damp0z.eth,
4009,rallsen.eth 🦇🔊,1367379030924812289,rallsen,2205,3903,2158,22,rallsen.eth,
4010,stew.eth ✨🍌✨,1380387553094828033,stew_eth,8808,7245,2743,30,stew.eth,
4011,cryptovilla.eth,1035945861841395712,Crypto____Villa,1578,3128,10411,26,cryptovilla.eth,
4012,durbino.eth👘,1362427072698867713,historicallyco4,775,3311,893,3,durbino.eth,
4013,LeBored.eth💎👀,1364546135965147143,LeBoredJames,15695,8603,6198,170,LeBored.eth,
4014,Navio.eth,68971288,navio5629,2109,2779,1591,17,Navio.eth,
4015,monicajalali.eth,980927376,monica_jalali,8540,1599,9977,101,monicajalali.eth,
4016,voxelgav.eth,1374258502747623426,voxelgav,1743,2495,1414,15,voxelgav.eth,
4017,lorepunk.eth—CLOSED for now for new commissions🕷,887156762,MargaretLabour,6374,5837,13983,111,lorepunk.eth,
4018,simo.eth 🥚,1206202824142536705,simo_eth,1364,1197,2070,9,simo.eth,
4019,ArtisticCrypto.eth ⟠,46113908,ArtisticCrypto,58069,27109,106338,1126,ArtisticCrypto.eth,
4020,balon.eth,1367642842827419648,balon_art,2361,657,923,41,balon.eth,
4021,cipcity.eth 🏙️,552967290,cipcity,12260,3592,4441,86,cipcity.eth,
4022,nftowner.eth,1138564677322104834,vincentvncough,14265,3040,2385,33,nftowner.eth,
4023,Exartpolation.eth,1365159403800965127,RealtyEco,2166,5001,16591,15,Exartpolation.eth,
4024,technoviking.eth,1405346854900883458,technovikingeth,1898,3018,2242,15,technoviking.eth,
4025,DΞMar.eth ⚪️,555682664,demarEdward,912,1820,6300,16,DΞMar.eth,
4026,Jenk.eth,19398709,JenkM8,17081,2835,6971,84,Jenk.eth,
4027,ThomasOBrien.eth,846090559,thomas_g_obrien,724,1567,2378,24,ThomasOBrien.eth,
4028,"shroomie.eth (9,9,9)",1358671478519001089,nftdmt,730,1904,363,9,shroomie.eth,
4029,CoolJamesDean.eth,1408234306233843714,JamesDeanNFT,56169,5402,13533,199,CoolJamesDean.eth,
4030,ginzanft.eth 🧠🎨🚀,1396858943973085193,GinzaNFT,1424,3202,2027,15,ginzanft.eth,
4031,nogood.eth,38507728,nogoodlogan,13774,3266,21686,46,nogood.eth,
4032,tweed.eth,730116485729951746,GamblinJohnny,146,761,67,13,tweed.eth,
4033,"Madotsuki.eth (🍄, 🍄)",1413207660271439876,MagusDevon,2037,1017,2515,13,Madotsuki.eth,
4034,dbochman.eth,2184657146,DBochman,2951,4999,810,34,dbochman.eth,
4035,BoredSadFezApe.eth,1388706032071938048,boredsadfezape,7511,8254,6820,46,BoredSadFezApe.eth,
4036,Coiney.eth,90417778,VancityKingpin,1520,3353,1460,6,Coiney.eth,
4037,Gold-Rilla.eth 🍌,1395936296347086848,Gold_Rilla,3295,1220,666,17,Rilla.eth,
4038,stocky.eth,917176611216199681,MomentumKevin,3647,594,10827,40,stocky.eth,
4039,"delatee.eth (tres,tres)",1387638419694792715,0xdelatee,417,4984,828,3,delatee.eth,
4040,Lakoz.eth,1377222038826455043,Lakoz_,4782,5077,9141,40,Lakoz.eth,
4041,Walshy.eth,1347217735298781188,Walshy_Eth,4748,4997,6962,29,Walshy.eth,
4042,Pop Mhan ⭕🍌 popmhan.eth,805217,popmhan,2964,1969,3183,42,popmhan.eth,
4043,cx-kariiwe.eth (cx-kariiwe.near) ⚛️ 👩🏼‍🚀🦇🔊,1145025384,Naphthali1,4158,4055,17377,31,kariiwe.eth,
4044,dnkta.eth 🦇 🔊,28078772,dnkta,1330,3121,5882,18,dnkta.eth,
4045,69guy.eth,1206429661095432193,69gwei,1639,1385,4794,9,69guy.eth,
4046,Aaru.eth 🥼,1349349099905163270,AaruCrypto,1793,954,3036,25,Aaru.eth,
4047,HelsinkiMystic.eth🍌,1326244003176656896,HelsinkiMystic,3059,4677,5139,22,HelsinkiMystic.eth,
4048,danielson.eth,1400189204857081858,danielson_eth,2825,2012,905,22,danielson.eth,
4049,fugio.eth,1298878057785122822,fugiolabs,3175,4524,2249,36,fugio.eth,
4050,yankov.eth ⚔️ | 🪱 | 🦇🔊🐵,1389668777437143040,YankovETH,3416,3886,1945,28,yankov.eth,
4051,"0xyozawa.eth(🌈,👁)",1383174503421812737,0xyozawa,1866,1300,761,12,0xyozawa.eth,
4052,Ξcholake.eth 🦇🔊 | 💊,342678562,atswag21,540,440,3698,11,Ξcholake.eth,
4053,ClydesdaleSpartan.eth 🍌,928998780,NFT_Clydesdale,4593,2087,4335,30,ClydesdaleSpartan.eth,
4054,SlimbonesJones.eth 🍌,1403594181004640257,ApingAround,1907,3312,737,19,SlimbonesJones.eth,
4055,MichaelKeen.eth 🍌,853887361,NFTicket,8279,4465,2104,85,MichaelKeen.eth,
4056,heromachine.eth ᵍᵐ 🍌 | NomadBlvd.io,1404165406202359808,heromachine_eth,5755,3262,2468,50,heromachine.eth,
4057,sheeep.eth,1381933520851980297,sheepeth,4965,5371,42,39,sheeep.eth,
4058,flippen.eth,1304467844764106753,flippen6485,1061,1601,1782,16,flippen.eth,
4059,tiernan.eth 🙌,1245329779177525248,tiernan_eth,2449,219,744,66,tiernan.eth,
4060,stein.eth,2551561,stein,298,88,300,12,stein.eth,
4061,Absolutely.ethᵍᵐ 🍌🦇🔊,18643743,MattWharton,3929,5004,3321,34,Absolutely.eth,
4062,BabyCoby.eth,1388338368405245954,BabyCoby_,4595,4073,2539,36,BabyCoby.eth,
4063,rbar.eth,1330294864228003846,r_bar_nft,3020,1982,202,16,rbar.eth,
4064,"0xvvp.eth (3,3) ᵍᵐ 🍌",2299519770,0xvvp,10390,5203,6380,67,0xvvp.eth,
4065,jackkaido.eth,1363514772881342467,thisjackkaido,4566,2086,9268,59,jackkaido.eth,
4066,echarlesss.eth,1931205865,echarlesss,1311,2635,1860,13,echarlesss.eth,
4067,0ldgreg.eth,1308208111459749890,raphaelstbntlr,4328,3627,398,55,0ldgreg.eth,
4068,jjust.eth 🍌,1405329101339054080,JustBoredApe,7389,2863,1021,55,jjust.eth,
4069,Cashtronaut.eth 🍌💊,1355656516548747267,Cashtronaut1,7792,3821,2370,61,Cashtronaut.eth,
4070,🍀8eight8.eth™ 🍌🦍🐶🏀,112577438,8eight8_eth,4210,4863,885,32,8eight8.eth,
4071,taryou.eth,735316447698812928,vk_doge,5552,2967,569,49,taryou.eth,
4072,hotlneblng.eth👑,1252287676897730561,hotlneblng_,22932,4597,14335,88,hotlneblng.eth,
4073,FundyApe.eth🍌,709513029394636800,FundyApe3659,2650,4097,4880,13,FundyApe.eth,
4074,"lolz.eth (🦋,🦋)",1168893554623766529,wen10k,375,835,245,10,lolz.eth,
4075,NickRossi.eth,3633610093,dr__rossi,2875,2540,1255,14,NickRossi.eth,
4076,gayboredape.eth 🍌,1377002402893664261,gayboredape,9474,5140,1920,45,gayboredape.eth,
4077,bdub.eth 🦇🔊,948598469136191488,cryptobdub,420,1669,7912,1,bdub.eth,
4078,ΞBoo.eth 🍌,289049711,Boo_el_prez,2335,1312,14726,17,ΞBoo.eth,
4079,BakedApe.eth 🌲🔥🚀,1397243563671498752,BakedApeETH,3462,5002,2721,20,BakedApe.eth,
4080,Vivek (ravishanker.eth) 😾,6720402,ABigThingBadly,31082,7594,51246,222,ravishanker.eth,
4081,"dr00shie.eth (🦋,(3,3))",2192944657,dr00shie,869,366,828,12,dr00shie.eth,
4082,💎 Bob Amor 👁🔥👁 DMTKing.eth 💎 ( NFA DYOR ),63793359,BobAmorMusic,8353,8884,12380,65,DMTKing.eth,
4083,RadioDisney.eth,987507903979442176,BloomCapital_,16702,1242,7524,65,RadioDisney.eth,
4084,maxnaut.eth,3370665688,maxnaut,10587,3605,1260,47,maxnaut.eth,
4085,HunterNFT.eth🌙,1718887602,Hunter_NFT,18079,10399,10167,120,HunterNFT.eth,
4086,choons.eth,1374960436815167488,monkeychoons,2390,2173,2084,24,choons.eth,
4087,"cryptowass.eth (3,3) 🧲",1366648075419332608,CryptoWa55,2243,2470,2144,13,cryptowass.eth,
4088,smacktalk.eth,263486151,smaacktalk,1874,1013,22155,14,smacktalk.eth,
4089,JxhnnyRxq Jahbless.eth,161094658,TheJroq,6005,4546,20040,54,Jahbless.eth,
4090,Chaddy.eth,855725786,LockdownCB,19706,1874,16596,17,Chaddy.eth,
4091,an·ti·he·ro 🍌 denisonluz.eth,23935548,denisonluz,2328,4998,162,22,denisonluz.eth,
4092,Æ L I Ξ N A P Ξ S ᵍᵐ/// alienapes.eth👽🦧,1396347036614680576,Ali3nApes,5332,2750,1916,42,alienapes.eth,
4093,brainstorm.eth,1365412821979205632,jules71097371,1355,2105,3982,8,brainstorm.eth,
4094,J9HO.eth,1390887110949801984,j9_jono,3346,5000,302,22,J9HO.eth,
4095,Jepbar.eth,567482535,jepbar,1411,3012,251,11,Jepbar.eth,
4096,Bb8pe.eth🍌,1400203503562285059,ape2616,5604,2964,2512,31,Bb8pe.eth,
4097,Apethony Boredain 🍌🧪🐶,1398359934316711942,ApeBoredain,4346,5003,318,22,Apeth,
4098,🕊️ Lukevich.eth 🍌,405237493,JLukevich,20495,7272,30345,84,Lukevich.eth,
4099,oWylee.eth 🍌👽,1377367320339869698,owylee_eth,4472,4006,2537,23,oWylee.eth,
4100,LaissezBored.eth,941380586933030912,LaissezBored,6304,3277,2383,57,LaissezBored.eth,
4101,OzTheApe.eth🍌👽💊,1399222017459589123,OzTheApe,8554,8508,7877,35,OzTheApe.eth,
4102,sirvincentfred.eth,1397032177343373313,SirVincentFred,29316,7732,8449,120,sirvincentfred.eth,
4103,Snob.eth,1061659584,Snob_ETH,3672,2874,698,18,Snob.eth,
4104,Josh | DegenNFT.eth 🍌 BAYC #6671,16302472,DegenNFTs,29520,9901,25722,206,DegenNFT.eth,
4105,blkmamba.eth 🍌,1389389596400697356,k8be24ever_rcf,7245,7079,3359,50,blkmamba.eth,
4106,OriginalGangsta.eth,1346650765100662784,joepthreee,2803,2182,370,0,OriginalGangsta.eth,
4107,SmellSweet.eth 🍌,1392991769105686529,smellsweeeeet,2001,1635,885,14,SmellSweet.eth,
4108,LouiΞ | apefollowape.eth🍌🐱🪦,1399070664938737666,louachu2,18816,8552,8263,80,apefollowape.eth,
4109,FortuneApes.eth 🍌,1398220663077236737,FortuneApes,4335,3583,1614,26,FortuneApes.eth,
4110,kobrakao.eth 🍌 👺,50802214,kobrakao,12008,7318,13777,41,kobrakao.eth,
4111,awheck.eth,466920656,joshuasobel,2621,2244,951,29,awheck.eth,
4112,ddtheape.eth,1389674259660906497,digitaldamaged,10032,1619,5210,41,ddtheape.eth,
4113,Kapre.eth,1941659161,ImKapre,6444,642,4248,28,Kapre.eth,
4114,"lolvevo.eth (☀️,☀️) (🦋,🦋)",1024439866040508417,lolvevo541,680,569,3289,12,lolvevo.eth,
4115,Coin Bureau (guy.eth),906230721513181184,coinbureau,578755,193,10237,3740,guy.eth,
4116,Jason Strasser (strassa2.eth),324076353,strassa2,7163,2817,7593,112,strassa2.eth,
4117,Davis Mattek (davismattek.eth),67608440,DavisMattek,42387,670,63205,1624,davismattek.eth,
4118,deo.eth,1276358613662150657,AmedeoMaiello,170,574,1455,0,deo.eth,
4119,Socrdave.eth,460434714,Socrdave,21025,1112,29994,714,Socrdave.eth,
4120,dreamingof.eth,6112572,digidigo,1223,878,3329,102,dreamingof.eth,
4121,Elizabeth Purvis,7464612,ElizPurvis,2136,717,6718,125,Elizabeth,
4122,krati.eth,113847700,kratijain,697,383,930,5,krati.eth,
4123,roohchill.eth,2298199100,roohchill,1454,659,702,6,roohchill.eth,
4124,jamesfickel.eth,864007722,jamesfickel,675,317,32,16,jamesfickel.eth,
4125,yannickcrypto.eth,1131896275799027712,YannickCrypto,1184,52,818,22,yannickcrypto.eth,
4126,Elisabeth Oswald,278487682,zwitschermitzi,387,101,256,6,Elisabeth,
4127,Gareth Heyes,16879627,garethheyes,24024,1186,12982,294,Gareth,
4128,Tiago Henriques - balgan.eth.xyz,17193561,Balgan,2921,1012,25617,123,balgan.eth,
4129,Gareth Jefferies,3187172615,gg_jefferies,722,339,497,30,Gareth,
4130,ryanford.eth,841058863,rynfrd,15824,460,2998,141,ryanford.eth,
4131,Laurel1.eth,14692160,laureltouby,13651,2968,13254,876,Laurel1.eth,
4132,Elizabeth Kraus,621849488,elizabethkraus,2742,552,4920,309,Elizabeth,
4133,Sweezey.eth,14150274,msweezey,8080,259,7246,439,Sweezey.eth,
4134,Ann Hudspeth,5364532,annhud,1006,667,3243,122,Hudspeth,
4135,pvora.eth,29393867,paramvora,6900,650,1111,53,pvora.eth,
4136,lsw.eth,1330201,LisaSabinWilson,30468,1284,32621,1022,lsw.eth,
4137,BIGMΞTA.eth,22881126,BigRyanPark,11216,3735,23652,461,BIGMΞTA.eth,
4138,ben guild ／⛓benguild.eth／,16122268,benguild,2027,570,8354,0,benguild.eth,
4139,Ta-ku ◍ takubeats.eth,62499234,TakuBeats,74273,611,10975,481,takubeats.eth,
4140,Jon Cooper | coop.eth,272453035,joncooperseo,25568,520,11978,959,coop.eth,
4141,Elisabeth Os,14127903,elisabethos,13668,1507,35562,902,Elisabeth,
4142,KippBodnar.eth,816154,kippbodnar,19387,10463,16827,1696,KippBodnar.eth,
4143,jonrrossi.eth,14832547,jonrrossi,3003,3423,8052,200,jonrrossi.eth,
4144,EricNagel.eth 🧠🚀,2522211,ericnagel,8748,851,20202,275,EricNagel.eth,
4145,"howe.eth (🦋,🦋) (🎩,🎩) (🦉,🦉)",30932424,convert2steve,4255,3399,2015,99,howe.eth,
